index,Date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
497,2017-10-19,2560.599408150494,2559.6602986307303,2561.799108978708,2555.1890972789943,3150282917.029169,3105532602.5440683,3201120511.233388,2555.2050454433565,2525.853952739478,2544.0771365114324,21.440995259834835,76.0684047654245,34.24575938353922
498,2017-10-20,2561.863263722464,2561.1596192790653,2563.1343422488826,2556.4036084232207,3392895733.3876824,3157482047.6417127,3189359286.68997,2557.4386995485247,2529.6363134543844,2546.813463774668,21.271609747450384,80.48878495116791,34.77074962207892
499,2017-10-23,2562.8508428009422,2562.341427081259,2564.2302940306713,2557.3062128412785,3593900858.1575155,3247551477.330873,3193697342.5192556,2559.311309492511,2533.2893551633047,2549.280752855633,20.97527003036157,59.36435767620979,34.80594744667239
500,2017-10-24,2563.6176045777024,2563.2504379742363,2565.133143175732,2557.9561544311446,3646721780.742474,3362931166.8988028,3210940614.3640676,2560.8443017370782,2536.787299793816,2551.4864223513364,20.565226803662426,59.790279277554966,34.83863114093776
501,2017-10-25,2564.2295392915903,2563.9471142223438,2565.902355901286,2558.4257347894363,3614403768.4802136,3479641011.559411,3232939074.547123,2562.071779437527,2540.108422048595,2553.446901880606,20.05842161116061,48.40933755183338,32.382629425085085
502,2017-10-26,2564.759166337956,2564.4980757094536,2566.598538315282,2558.794242716241,3627778261.0925236,3575140080.3720818,3255241118.5521274,2563.0393348532716,2543.23573025725,2555.18725025866,19.4750154656208,48.78368464189278,30.10205640322189
503,2017-10-27,2565.2846068800245,2564.979890697843,2567.290601727392,2559.1467806935952,3706225428.2682514,3637806019.3481956,3279499418.434417,2563.8033891370274,2546.157792711497,2556.74068973887,18.83790886531324,59.85909872422737,29.26675442681699
504,2017-10-30,2565.88255775051,2565.471105895479,2568.0451189675314,2559.568706760613,3732767553.6007285,3665579358.4368386,3307303671.395692,2564.4293248998706,2548.869276655465,2558.14713097143,18.171774032914072,53.89205646587757,28.491116877298154
505,2017-10-31,2566.632274986058,2566.0517164651937,2568.93010794007,2560.146372491186,3615953466.5883307,3659425695.6060095,3334279911.3857594,2564.9895805980623,2551.3712549738993,2559.4525377429113,17.50259428235495,53.01000874485003,27.770882009887806
506,2017-11-01,2567.6081672931005,2566.801950388909,2570.0107700814806,2560.9615644397945,3428215483.069302,3622188038.5238276,3352972012.5766354,2565.560547831376,2553.6714949422712,2560.707249981402,16.8566973480647,48.317967665874576,27.831843719380327
507,2017-11-02,2568.877809552811,2567.796042095043,2571.345891790924,2562.088729087088,3337431997.581514,3564118785.8216257,3361391606.0056467,2566.2201411084934,2555.784306862991,2561.9642591462343,16.259835629972713,48.83427520081731,26.928260895866742
508,2017-11-03,2570.5003513059773,2569.1036293624848,2572.9896000306953,2563.594239608386,3413150969.8003087,3505503894.1280375,3366441717.3115544,2567.044888841422,2557.730355523915,2563.277504093887,15.736345185794562,56.27818919943417,26.6099098004265
509,2017-11-06,2572.523150453426,2570.7826705211833,2574.984800758145,2565.5294121798274,3549554081.8743415,3468861199.782759,3377404257.8618603,2568.107201766563,2559.536154717977,2564.6999112261233,15.308234425784121,60.30181083335418,26.641530297332515
510,2017-11-07,2574.9785846850377,2572.8800277643495,2577.3638387599985,2567.9307671513775,3601326411.53379,3465935788.7718515,3397057744.957864,2569.472864026394,2561.2333414679706,2566.281245604418,14.994242294100786,57.894039282803504,26.903382192291698
511,2017-11-08,2577.884078894004,2575.4263318908274,2580.1455356144156,2570.8174582280376,3558591905.860381,3492011073.3300676,3420859514.2061005,2571.1977403267774,2562.857620593956,2568.0662968797387,14.809139822481484,64.11121001220374,27.146530380468082
512,2017-11-09,2581.241544190677,2578.4375637436815,2583.3369476928387,2574.191691309875,3539209473.416568,3532366568.497078,3444289509.3087134,2573.326044656505,2564.4476415154068,2570.0932580044982,14.763183381802264,64.7515900984402,25.418445992146633
513,2017-11-10,2585.036801573167,2581.9133380212647,2586.9312469846263,2578.0386507934627,3613852767.376478,3572506928.0123124,3468324722.2825646,2575.8879863882607,2566.043740978809,2572.39226470737,14.861691792046258,67.01534625861933,23.813796202991004
514,2017-11-13,2589.240191568179,2585.836351631497,2590.9090710371734,2582.324823113788,3693867482.751734,3601369608.18779,3495840410.9345655,2578.898722610324,2567.6866396923174,2574.9842534551867,15.104819898910591,74.29491903651721,22.654789111506794
515,2017-11-14,2593.8054345541677,2590.173267542825,2595.2362536294104,2586.999603051876,3632455599.940386,3607595445.869109,3523972024.286443,2582.357370566019,2569.4160292318893,2577.8798197781066,15.487349110875584,75.1273121641716,21.22985134453353
516,2017-11-15,2598.67351352974,2594.8748664209015,2599.8685463817064,2591.9989949697165,3413713033.9043355,3578619671.4779005,3543114948.722801,2586.247077472034,2571.269286266929,2581.07884958605,15.998894262337217,64.928162586909,20.643069149747642
517,2017-11-16,2603.7735613494597,2599.87824597241,2604.749844957391,2597.2443040837247,3187413304.78164,3508260437.7509146,3544971468.110425,2590.53521391778,2573.280183634013,2584.5703437034977,16.624195340840288,74.97154676848163,19.67322631500912
518,2017-11-17,2609.022285755454,2605.1084358321937,2609.8144014229133,2602.645784920756,3101092673.953698,3405708419.066358,3530381315.1387253,2595.174233479965,2575.47762446167,2588.33218094226,17.343355735692057,67.91949448508375,18.77265796846621
519,2017-11-20,2614.3336805323115,2610.480355918748,2614.9920495902034,2608.1077098817573,3139006441.9554777,3294736210.9071074,3507636594.3286233,2600.1030343374155,2577.884570903544,2592.332411648422,18.132856417724724,69.97792237920527,17.98989874368267
520,2017-11-21,2619.617204898269,2615.9050847750173,2620.2083211871827,2613.5322086248025,3168510651.3659067,3201947221.192212,3483726037.8597946,2605.249397783854,2580.517303243583,2596.5300721483986,18.966246571955253,76.33439568700233,18.411219254349792
521,2017-11-22,2624.7838880857767,2621.2899050551027,2625.387402219599,2618.822319296711,3127307715.9309926,3144666157.597543,3459371235.232334,2610.532405510694,2583.3844427852214,2600.8768130618414,19.815205077299197,70.80933724781696,18.802445442826404
522,2017-11-24,2629.7503033577777,2626.5453263578165,2630.4575811998716,2623.8869357742633,3108084638.9757376,3128800424.4363623,3433386554.1264944,2615.865821587776,2586.486805317639,2605.3188884919855,20.650710479796544,72.21047329031478,19.374606945250353
523,2017-11-27,2634.4405640351556,2631.586393483235,2635.3512994751018,2628.643878518799,3229683831.921113,3154518656.029845,3409559474.309138,2621.161413117984,2589.8171304569087,2609.799146267858,21.444124846560044,69.87122971265435,20.047480700384646
524,2017-11-28,2638.79005527482,2636.3375023869617,2640.0085063306565,2633.023404360268,3462117042.601499,3219140776.1590495,3396026948.7591763,2626.3328424116266,2593.360450281483,2614.259286115083,22.1683362601907,81.40367157500746,21.79145723800528
525,2017-11-29,2642.744424731473,2640.733988854465,2644.3776716130874,2636.9698497957556,3637067638.342876,3312852173.554444,3397082657.346904,2631.298623227516,2597.0945639009465,2618.641615132989,22.798556027979885,78.59662346884124,23.70531355594659
526,2017-11-30,2646.2682329759136,2644.7231589846197,2648.4192252025573,2640.4437460501495,3635832787.3275127,3414557187.833748,3407463522.559814,2635.9852740134197,2600.9906243307314,2622.8918640319007,23.31360686238031,83.56862751315356,26.225603393129855
527,2017-12-01,2649.3405975209603,2648.2710502462683,2652.106986660168,2643.425161407754,3521726328.388466,3497285525.7162933,3416678239.1001616,2640.33041879111,2605.0143747382926,2626.9608999532943,23.696543498482242,79.2013705791608,26.14488962924689
528,2017-12-04,2651.9634215732112,2651.3613210106723,2655.431756225127,2645.9184212250425,3451228923.0287533,3541594543.937822,3418582136.7615843,2644.2854042965973,2609.1272593207023,2630.8074417409734,23.935747129242827,58.13668506971374,26.633526293777287
529,2017-12-05,2654.15780055346,2653.998280436453,2658.399082026054,2647.945309811777,3479207163.365449,3545012568.0906115,3415064790.836139,2647.8175599064957,2613.2880398164657,2634.399804635202,24.0254355092693,49.60011827536228,26.319109017608042
530,2017-12-06,2655.9654852018048,2656.207667584831,2661.03251368733,2649.5508067011915,3506477348.767399,3518894510.1755157,3410322337.69782,2650.912295652569,2617.4544218074893,2637.7176016454487,23.966112810192044,51.95545203651997,25.831138522999595
